x,y,z1,z2
0.468299,0.279149,-0.809314,-1.542284
0.595621,0.102007,0.957137,1.310317
0.370413,0.12079,-1.276643,-0.088692
0.160082,0.11606,-1.280024,-1.817104
0.245151,0.390066,-0.016327,-1.441645
0.462608,0.218723,-1.006564,-1.747722
0.944457,0.257786,-0.004765,-0.128945
0.915831,0.209354,-2.099596,-1.241832
0.562768,0.381048,-0.068497,-0.926477
0.552377,0.052384,-0.027511,0.79077
0.181033,0.250645,0.062891,-0.180196
0.383948,0.405341,-0.678005,-0.260703
0.924865,0.276265,1.571397,0.692149
0.054017,0.357168,1.280635,0.183225
0.904295,0.013306,-0.629221,-0.227898
0.647181,0.362219,-0.119282,-0.04001
0.243915,0.031144,-0.476135,0.007879
0.088869,0.266438,0.321416,-0.053135
0.07953,0.251087,0.865543,0.112523
0.764553,0.37377,-0.204504,0.536481
0.587152,0.003998,1.098465,1.434273
0.771054,0.050889,1.708204,0.771319
0.326619,0.229358,-0.378178,-1.043362
0.686564,0.285283,0.495544,1.358072
0.196506,0.282551,0.565605,-0.354244
0.626154,0.162661,0.007402,-0.123787
0.6981,0.094285,0.26559,-0.624085
0.232685,0.083986,-0.647049,-0.077691
0.926787,0.250202,0.725386,0.185162
0.126726,0.039673,-0.76692,-1.303118
0.084764,0.298314,-0.067598,-0.107789
0.845106,0.108186,-0.082574,0.619002
0.73225,0.289128,1.558998,1.352801
0.705898,0.347433,0.042567,0.182457
0.62826,0.391989,0.438952,0.199488
0.669337,0.455711,0.035562,-0.5288
0.098497,0.341711,1.294677,0.602567
0.449928,0.016983,-0.196651,1.447701
0.718486,0.062425,0.983566,0.048999
0.12871,0.488289,-0.123862,-0.195949
0.967575,0.18262,0.011777,-0.128544
0.689342,0.392203,0.865991,0.780442
0.852186,0.090639,0.266255,0.227426
0.462654,0.40174,-0.148078,-0.304781
0.210819,0.20618,1.039388,0.202389
0.276417,0.202564,-1.81566,-1.829097
0.937835,0.257969,0.122682,-0.137463
0.897536,0.033112,-0.659546,-0.407588
0.575113,0.271687,0.987441,-0.016946
0.725887,0.423346,0.176359,0.25018
0.651209,0.16669,0.176761,-0.008542
0.67335,0.364523,0.955872,0.531318
0.712154,0.466529,-0.327423,-0.752235
0.108843,0.16582,0.711588,0.048965
0.182391,0.30457,0.376576,-1.284609
0.982727,0.193179,0.513812,-0.147186
0.535653,0.275669,0.831516,0.091652
0.118883,0.332555,0.875345,0.123312
0.101503,0.106691,0.2664,0.229355
0.454902,0.387091,0.085385,0.08293
0.067247,0.117113,0.122244,0.032385
0.718502,0.023621,-0.05769,-0.221891
0.922896,0.279911,1.321727,0.684368
0.896498,0.221607,0.405497,-0.180483
0.796521,0.081117,-0.484753,-0.644773
0.499733,0.155917,-0.516533,0.213763
0.146029,0.47866,-1.080363,-0.553655
0.638941,0.469551,1.123949,0.421118
0.477867,0.431098,-0.854009,-1.079133
0.470436,0.09427,1.340294,1.39855
0.229404,0.070024,-0.03137,-0.069915
0.486549,0.440467,-0.060954,-0.20547
0.581994,0.305058,0.011162,-0.790101
0.087495,0.052949,1.440894,-0.586987
0.529503,0.054963,1.073674,0.911306
0.399359,0.021073,-0.708921,0.111664
0.844068,0.452583,-0.692035,-1.08204
0.685206,0.261341,1.882041,2.278972
0.265965,0.319997,-1.374556,-1.973961
0.663767,0.061936,0.723537,0.199591
0.21294,0.352987,-0.907053,-1.884352
0.658595,0.128008,-0.084186,0.025964
0.75584,0.409033,-0.990618,-0.042114
0.81297,0.423651,0.30624,0.242818
0.030213,0.304219,0.368016,0.19594
0.819059,0.022858,-0.920522,-0.358735
0.926589,0.495659,-0.793951,-0.123464
0.767575,0.200839,0.639375,0.155626
0.713558,0.175113,1.068678,0.894665
0.307836,0.098894,1.042149,1.552405
0.513649,0.273503,-0.556491,-0.966913
0.483589,0.299168,0.332435,-1.048806
0.529625,0.014359,1.02277,0.776438
0.389471,0.133272,-0.116728,0.392527
0.743008,0.019318,-0.234347,0.168906
0.654093,0.358389,0.333367,0.254917
0.20882,0.495903,-0.979709,-0.449836
0.947448,0.044587,0.302883,0.718747
0.729183,0.31107,0.074186,0.075387
0.966323,0.368231,0.449487,0.982237
0.206516,0.320699,-1.926992,-3.118595
0.283345,0.308614,-0.189678,-1.273665
0.309606,0.323262,-0.037951,-0.675467
0.291798,0.036927,1.143781,0.825845
0.389593,0.225116,-1.836675,-1.446712
0.073106,0.142718,0.385379,-0.190047
0.09723,0.314885,-0.049323,0.03606
0.780316,0.379812,-0.302733,0.688008
0.934554,0.053025,0.636034,0.543308
0.158968,0.209262,-0.332768,-0.252522
0.2477,0.418494,-0.428195,-1.11764
0.950973,0.433112,0.257473,0.309636
0.218845,0.430228,-0.858332,-1.013789
0.815213,0.232593,-0.102994,-0.408212
0.613931,0.296941,-1.60012,-1.854867
0.421683,0.248112,-1.337181,-1.724301
0.83949,0.380743,-0.528055,-0.201418
0.011551,0.475288,1.614605,1.880018
0.496483,0.059312,1.13363,0.998733
0.531106,0.307088,0.133372,-0.773915
0.687144,0.304463,0.1644,1.038203
0.503593,0.348135,-0.045475,-0.3291
0.158587,0.065019,-0.51983,-1.151108
0.550927,0.224552,-1.083044,-1.217385
0.219074,0.106096,0.8541,0.658621
0.284794,0.023316,-0.56166,0.0439
0.852964,0.326055,2.710693,1.591703
0.101686,0.411551,-0.085602,0.048677
0.29691,0.410956,-0.229661,-0.228749
0.276738,0.081315,0.824678,1.72779
0.894408,0.46949,0.077,-0.046469
0.713344,0.398016,1.093202,1.13634
0.773434,0.073381,-0.065231,-0.231956
0.960647,0.337911,1.434694,1.402311
0.544137,0.194659,-1.164351,-1.352049
0.819532,0.343526,2.347952,1.876999
0.265827,0.206958,-2.040777,-1.795476
0.341558,0.185245,-2.032649,-1.878806
0.128573,0.026444,-0.856751,-1.503523
0.36759,0.222339,-0.398074,-0.754428
0.976974,0.207095,-0.428649,-0.475438
0.058335,0.4318,-1.253143,-0.53604
0.011856,0.462974,0.332242,1.076419
0.021744,0.108812,-1.034483,-1.431833
0.373953,0.230854,-1.555762,-1.265607
0.521096,0.096941,0.821738,1.429522
0.342687,0.269352,-1.502025,-2.102274
0.408591,0.28954,0.023186,-1.381013
0.518669,0.077852,1.265081,1.003943
0.986954,0.080369,1.626905,1.891167
0.255177,0.032151,0.665216,0.529532
0.359075,0.344732,-1.550825,-1.178516
0.133501,0.166003,0.543885,-0.356541
0.196185,0.468513,-1.461304,-0.548958
0.119371,0.350896,0.953651,0.518542
0.499916,0.002533,1.574241,1.533322
0.448859,0.049714,0.794254,2.042521
0.685115,0.447242,-1.18571,-1.064508
0.111727,0.17261,0.172206,-0.207756
0.467964,0.263844,-0.521356,-1.680495
0.913832,0.168276,0.497882,0.017831
0.83357,0.14876,2.065376,1.237416
0.600946,0.100114,1.183075,1.599888
0.709316,0.461738,-0.510333,-0.833366
0.58851,0.259052,0.01991,-0.719725
0.073716,0.301762,-0.563922,-0.125686
0.290883,0.005631,0.04891,-0.19219
0.225818,0.042039,-0.822137,-0.195293
0.560311,0.324315,0.748761,-0.513062
0.16231,0.087114,-1.691031,-1.775798
0.313436,0.297154,-0.933592,-1.756738
0.718318,0.442435,-1.000265,-0.745951
0.682475,0.015351,-0.801355,-0.669976
0.468498,0.099825,1.054661,1.307525
0.731487,0.339651,-0.455866,-0.370501
0.657206,0.369467,-0.214811,-0.05418
0.897307,0.316747,0.38883,0.779423
0.813397,0.184283,-0.178936,-0.526209
0.47039,0.193835,-2.487378,-2.061475
0.724544,0.13463,-0.464161,-0.419037
0.901289,0.183932,-1.195655,-0.656986
0.323552,0.223148,-0.287567,-1.07341
0.71078,0.487449,0.289417,-0.403792
0.254871,0.168582,-0.050984,-0.494312
0.109255,0.070619,0.651897,-0.279398
0.444038,0.298131,-2.052186,-1.543079
0.371786,0.420111,-0.678273,-0.334657
0.98674,0.417197,-1.121868,-0.743289
0.257191,0.435676,0.995345,0.291153
0.652338,0.325994,0.85194,0.608868
0.122515,0.474769,-0.69235,-0.217507
0.382712,0.344442,-1.245899,-0.839413
0.847181,0.117342,1.041133,1.045269
0.348806,0.306355,-2.624014,-2.33444
0.29836,0.376287,-1.406412,-0.985921
0.623987,0.282429,-1.265243,-1.442469
0.83151,0.262501,0.524574,0.764256
0.701045,0.485283,-0.627264,-0.392409
0.34229,0.197589,-0.914715,-1.274703
0.094972,0.002411,-1.240819,-2.337062
0.004227,0.395315,0.052868,-0.175281
0.345953,0.469596,-0.330984,-0.692933
0.508812,0.36846,-0.477146,-0.959006
0.064332,0.243702,0.010701,-0.434048
0.535271,0.052491,0.984893,1.087261
0.966415,0.344457,1.085933,1.397311
0.787518,0.471992,0.940834,-0.03116
0.235416,0.255177,-0.161703,-0.360464
0.64828,0.395483,1.193219,0.443072
0.578363,0.315908,-0.871541,-0.944897
0.427848,0.257771,-1.56824,-1.878769
0.370733,0.030259,-0.545624,0.662062
0.773297,0.330419,2.074633,1.890137
0.219135,0.3552,0.544002,-1.454152
0.651575,0.3196,-0.106064,0.137331
0.572808,0.194705,-0.186265,-0.806697
0.72459,0.447456,-0.866029,-0.669093
0.111452,0.445884,0.077881,0.664624
0.313939,0.260334,-1.730182,-2.401399
0.926177,0.19382,-0.719285,-0.817002
0.366674,0.177111,-1.566849,-1.342637
0.77499,0.442161,-0.572953,-0.768466
0.022736,0.458152,0.49788,0.459864
0.422034,0.202365,-0.832739,-1.20034
0.795392,0.01767,-0.779911,0.000519
0.887907,0.099077,-0.237731,0.130912
0.815106,0.192004,-0.251433,-0.802569
0.510018,0.321141,0.180549,-0.684835
0.8159,0.075334,0.079391,0.113465
0.447425,0.131136,-0.102431,0.981344
0.027573,0.174334,1.626635,0.486106
0.292271,0.161791,-0.870893,-0.922166
0.832395,0.458259,-0.513521,-0.826024
0.739559,0.421057,-0.727531,-0.136547
0.942382,0.081209,-1.731489,-0.688227
0.794156,0.207645,-0.018616,-0.052902
0.688121,0.27538,0.841847,1.67948
0.740322,0.013336,0.741938,0.45253
0.950942,0.19617,0.774617,0.055944
0.53257,0.402258,0.596473,-0.35005
0.682368,0.466133,0.53888,-0.296744
0.28603,0.202258,-0.841913,-1.36688
0.966766,0.358999,0.59765,1.14333
0.51342,0.039292,0.677992,0.561623
0.129702,0.156786,1.212599,-0.024625
0.403021,0.306432,-1.037316,-1.474859
0.742412,0.206943,1.125089,1.092862
0.516487,0.171283,-0.400625,-0.396794
0.660121,0.38912,1.50825,0.492904
0.191226,0.002609,-1.707308,-1.270058
0.480079,0.014878,0.592956,1.957828
0.552819,0.404379,-0.34171,-0.62921
0.143267,0.045228,-1.870536,-1.685094
0.604166,0.439689,0.340141,0.320009
0.132174,0.333471,0.958208,0.027252
0.429526,0.170779,-0.178835,-0.832516
0.383215,0.382147,0.072103,-0.225376
0.780819,0.081636,0.5812,-0.377159
0.279255,0.490547,0.397749,-0.152585
0.367498,0.250065,-1.118961,-1.389674
0.587167,0.295537,-0.732435,-1.166686
0.653513,0.106416,1.383182,0.672018
0.40853,0.499245,-0.201896,-0.402057
0.967315,0.200244,-0.439496,-0.237724
0.463233,0.361196,0.28374,0.620366
0.288975,0.067582,0.363075,1.221603
0.65182,0.033158,1.775269,1.017317
0.244251,0.19115,-0.504051,-0.688495
0.963088,0.39881,1.257965,0.868746
0.890867,0.298833,0.86063,0.793619
0.69575,0.219486,3.740447,3.630192
0.309834,0.427939,1.774437,1.226653
0.802457,0.068345,-0.064818,-0.397048
0.673762,0.244968,1.689672,2.054078
0.234958,0.070878,-0.051483,-0.044339
0.575677,0.00798,0.498516,1.104846
0.566705,0.443442,-0.742283,0.025805
0.164752,0.477409,-0.775391,-0.094443
0.544945,0.065843,0.621152,1.128044
0.691752,0.348943,0.252158,0.675996
0.849653,0.414694,-1.094559,-0.584337
0.55938,0.021561,-0.46376,0.354061
0.269627,0.09865,1.183678,1.420741
0.505943,0.087633,1.153103,1.24687
0.001938,0.109071,-0.541578,-1.342603
0.551186,0.414328,-0.342001,-0.40657
0.541207,0.251942,0.361643,-0.093219
0.992737,0.181994,0.284457,0.039644
0.607324,0.152087,-0.204676,0.182925
0.988586,0.338781,0.714923,1.159812
0.51223,0.3196,-0.090411,-0.789645
0.375753,0.376181,-0.652998,-0.3239
0.340063,0.100465,-0.722923,0.04049
0.660243,0.260639,2.136845,1.682353
0.822141,0.051987,-0.419527,-0.029521
0.723293,0.178485,0.993793,1.008731
0.335836,0.448554,-0.254459,0.134793
0.006973,0.128099,0.799621,-0.901843
0.586191,0.381247,-0.713298,-1.082696
0.250797,0.304219,-0.600578,-1.695687
0.825452,0.25919,0.404717,0.53333
0.922621,0.313115,-0.245223,0.391701
0.599039,0.190204,-0.048371,-0.317181
0.513863,0.371801,-0.533995,-1.121868
0.878614,0.144045,0.526734,0.374519
0.979294,0.258991,1.079224,0.213226
0.452964,0.169741,-1.416142,-1.097867
0.813275,0.404791,-0.137681,0.407568
0.275608,0.165988,-0.905388,-1.378667
0.629557,0.175555,0.999012,0.457623
0.551476,0.188693,-0.667717,-1.18864
0.510048,0.266117,0.256064,-0.693793
0.982956,0.130877,0.285989,0.473391
0.849775,0.222431,1.238656,0.279097
0.191699,0.459693,-0.294274,-0.163978
0.048508,0.288319,0.207874,0.080027
0.045029,0.112367,0.440641,-0.250458
0.705776,0.418875,-0.833316,-0.266345
0.447593,0.054795,1.062272,2.130776
0.469612,0.249821,-1.112786,-2.019089
0.649241,0.276631,1.147044,0.471891
0.10573,0.422141,0.17951,0.66958
0.109651,0.259037,0.959374,0.439709
0.805005,0.396307,0.425579,0.74816
0.201022,0.099611,0.320378,-0.227033
0.184726,0.128954,-0.501739,-1.054175
0.228687,0.156924,1.28896,0.787692
0.71426,0.187854,1.047625,1.281659
0.705394,0.042878,0.027186,-0.566891
0.35906,0.084825,-0.698938,0.681243
0.924636,0.125185,0.526923,0.473774
0.616724,0.146563,-0.288221,-0.017615
0.419898,0.13933,2.197787,2.074415
0.800015,0.405707,0.196803,0.557517
0.623804,0.289525,-1.81143,-1.668644
0.912444,0.063416,0.539599,0.254832
0.739178,0.252918,2.082528,2.161127
0.071672,0.077546,1.755012,0.224251
0.503258,0.355184,0.453718,-0.247269
0.397162,0.036423,-0.991602,0.145734
0.739879,0.446891,-0.584835,-0.746801
0.241627,0.342184,-1.920109,-2.737926
0.604059,0.282399,-1.633269,-1.821348
0.806043,0.215091,-0.786732,-0.6939
0.017014,0.125444,0.195827,-1.015854
0.493156,0.495933,2.129068,2.190756
0.660731,0.488075,-0.325065,-0.156144
0.553399,0.288762,0.2013,-0.414135
0.446189,0.25922,-1.708924,-1.94102
0.253605,0.187304,-2.054648,-1.48558
0.828397,0.153887,1.687505,1.067385
0.069001,0.02977,-0.656441,-2.08885
0.273548,0.389853,-0.001837,-1.018249
0.54786,0.213977,-1.146482,-1.518597
0.698222,0.14725,-0.866039,-0.56087
0.039704,0.390463,-1.071966,-1.195806
0.19086,0.008347,-0.974185,-1.055369
0.714794,0.128344,-0.618912,-0.570498
0.09546,0.003876,-1.088252,-2.278399
0.912779,0.20325,-1.255523,-1.179095
0.768887,0.427909,-0.641943,-0.205033
0.077806,0.390433,-0.604332,-0.446545
0.632303,0.342153,-1.101351,-0.826631
0.436454,0.465171,-2.572585,-1.348543
0.907759,0.187991,-1.190374,-0.792549
0.314,0.000519,-0.123118,-0.314832
0.880461,0.266011,-0.35043,0.192974
0.805173,0.14403,0.83975,0.354542
0.852583,0.456779,-1.638712,-1.371846
0.165118,0.06508,-1.146448,-1.359239
0.333089,0.105104,-0.561048,-0.04016
0.163546,0.178088,-0.242482,-0.941697
0.969055,0.401831,0.931765,0.646861
0.581567,0.193698,0.603194,-0.446706
0.644541,0.068849,0.12568,0.037592
0.714946,0.344778,-0.558362,-0.177697
0.066712,0.128389,0.436934,-0.17979
0.538506,0.17554,-0.649215,-0.486005
0.254871,0.213138,-0.317653,-1.159675
0.288273,0.115023,-0.241197,0.448181
0.096635,0.470375,-0.169435,-0.05376
0.159854,0.338567,-1.318953,-1.174846
0.836774,0.368093,-0.036855,0.337269
0.768338,0.322484,2.155805,1.837023
0.988876,0.382498,0.109184,0.176529
0.601968,0.042695,0.806825,0.672014
0.648035,0.471855,1.253904,0.233554
0.431724,0.438926,-1.070412,-0.967467
0.784848,0.010452,-0.145805,0.252826
0.774762,0.194461,0.115604,-0.104851
0.377188,0.438987,-1.65456,-1.251665
0.756466,0.431312,-0.157319,-0.217734
0.455909,0.052735,1.355146,2.036882
0.09424,0.261494,1.021103,0.193176
0.43418,0.312963,-0.60787,-0.775221
0.336538,0.47512,-0.067581,-0.454921
0.068971,0.055192,0.169725,-0.938107
0.780194,0.163699,0.333922,-0.485421
0.532006,0.236027,-0.165918,-0.506447
0.855573,0.008392,-0.024727,0.0204
0.599954,0.120394,0.976712,1.466098
0.457969,0.144427,-0.224605,0.01804
0.927092,0.228244,-0.090727,-0.341469
0.627054,0.326833,-2.065606,-1.361613
0.253376,0.336095,-2.689567,-3.034852
0.789487,0.19826,0.528534,-0.029336
0.406378,0.196246,-1.468724,-1.538592
0.759152,0.487663,1.332441,-0.212765
0.738872,0.118685,-0.109736,-0.249364
0.626658,0.079652,1.816874,1.168473
0.085664,0.386358,-0.094935,-0.05345
0.654093,0.413565,0.57979,-0.102448
0.188769,0.348211,-0.967416,-1.858186
0.218341,0.013993,-2.084715,-0.926275
0.872786,0.080171,0.106006,-0.002611
0.570443,0.210925,-1.186278,-1.349849
0.266194,0.209918,-1.184117,-1.660424
0.512047,0.387472,0.038461,-0.753409
0.227756,0.127047,0.788216,0.857986
0.05005,0.229938,-0.4502,-0.56397
0.893919,0.355398,0.863256,0.484522
0.218845,0.348791,-0.826266,-2.044644
0.083864,0.014527,-2.188238,-2.669026
0.068711,0.003693,-2.322062,-2.830601
0.529641,0.470466,-0.053411,0.614632
0.150652,0.408911,1.715769,1.561338
0.395483,0.330602,-0.814397,-0.957795
0.207324,0.037171,-1.204494,-1.00099
0.942168,0.317281,0.594515,0.868037
0.13373,0.493858,-0.121325,-0.203372
0.890944,0.458061,-0.09498,-0.074526
0.206409,0.155123,0.394616,-0.050302
0.658152,0.479042,0.468396,-0.081284
0.640696,0.371695,0.206009,0.026794
0.943755,0.350866,0.849049,1.512346
0.505119,0.411048,-0.210171,-0.96361
0.365255,0.297978,-1.305811,-2.302088
0.785885,0.086854,0.215387,-0.520882
0.048508,0.206958,0.359822,0.329909
0.916121,0.036805,-0.787158,-0.34527
0.969223,0.437034,-0.551567,-0.448046
0.31342,0.46154,0.001706,-0.005015
0.920745,0.367651,0.227229,0.579333
0.048432,0.049592,-0.21232,-1.290136
0.714687,0.447425,-1.382632,-0.922774
0.907866,0.014206,-0.993281,-0.245239
0.093538,0.033158,0.793141,-0.907803
0.158953,0.108003,-2.30669,-2.232634
0.534737,0.480507,0.754452,0.88586
0.658824,0.206836,2.124057,1.637571
0.537423,0.398993,0.390396,-0.419482
0.580072,0.386969,-0.284101,-0.919474
0.174945,0.007507,-1.230021,-1.259039
0.149691,0.29575,-0.320513,-0.425866
0.823957,0.203983,-1.456904,-1.341509
0.093111,0.010788,-0.900843,-2.206719
0.931151,0.290761,0.108645,0.321621
0.117586,0.234394,1.325311,0.510517
0.951827,0.355276,1.275082,1.285585
0.398947,0.093965,2.319881,2.268283
0.22237,0.084352,-0.327101,-0.094032
0.312734,0.228794,-1.014017,-1.665329
0.082521,0.498024,0.107363,-0.416272
0.702647,0.256672,1.40714,2.201123
0.78645,0.255192,-0.316622,-0.007952
0.021424,0.256291,-0.164221,-0.926616
0.17583,0.355825,0.372858,-0.9067
0.899916,0.09337,-0.112434,-0.055192
0.496757,0.226276,0.877837,-0.411897
0.819196,0.477684,-0.409764,-0.647654
0.196262,0.046494,-0.292872,-0.670369
0.478828,0.019348,0.404837,1.742898
0.213169,0.349706,-1.538667,-2.19997
0.411322,0.234897,-0.98188,-1.246239
0.449119,0.429999,-1.257496,-1.339638
0.641245,0.284245,-0.892965,-0.678503
0.376898,0.18262,-1.331043,-1.103581
0.9252,0.158145,0.105071,0.096584
0.2663,0.298619,-0.344905,-1.516828
0.956588,0.013382,-2.565889,-0.746154
0.770306,0.158618,0.97522,-0.38376
0.015213,0.119524,-0.164919,-1.125899
0.237781,0.190249,-0.409763,-0.522626
0.207752,0.345953,-1.454186,-2.524854
0.308644,0.316823,0.322091,-0.870287
0.279408,0.159777,-0.884232,-0.984801
0.474525,0.013336,1.589381,2.299321
0.203479,0.319249,-1.526006,-3.034971
0.108934,0.117632,1.035922,0.105148
0.44654,0.49572,-0.079488,0.314362
0.506447,0.37673,-0.161619,-0.809372
0.638941,0.354345,0.156555,0.004862
0.876097,0.105776,-0.251552,0.221105
0.365545,0.147494,-1.721152,-1.417361
0.843595,0.219791,1.299735,0.211715
0.155856,0.115648,-1.169785,-1.795933
0.258228,0.380407,-0.863928,-1.527529
0.324529,0.229435,-0.251045,-1.131074
0.173068,0.412863,0.897243,0.60292
0.539879,0.392462,0.246194,-0.554444
0.476005,0.241169,-0.581674,-1.563946
0.884901,0.34345,-0.064724,0.295982
0.952316,0.001923,-1.648708,-0.813382
0.795972,0.114549,0.405755,-0.314565
0.101732,0.142687,0.435447,0.201643
0.508705,0.114702,1.658573,2.235076
0.534585,0.245197,-0.048853,-0.376627
0.454765,0.293858,-1.243262,-1.649522
0.647807,0.16611,0.667117,0.064363
0.308751,0.26569,-2.348238,-2.510351
0.486519,0.490288,1.988565,1.959508
0.920378,0.352178,0.784903,1.176361
0.892271,0.227649,0.268146,0.010167
0.16199,0.449943,-0.860744,-0.091274
0.279759,0.061921,1.306142,1.189079
0.530861,0.422004,-0.569044,-0.307942
0.251362,0.059403,-0.430988,0.193977
0.086412,0.44271,-1.316606,0.00662
0.601434,0.076326,1.693598,1.248608
0.715633,0.220401,2.482799,3.07734
0.134676,0.491615,-0.275585,-0.227073
0.636408,0.103548,2.230318,1.548773
0.177417,0.338964,-0.070797,-1.457073
0.650416,0.0448,0.555363,0.40216
0.038773,0.201358,0.946479,0.780533
0.767956,0.4365,-0.227496,-0.356756
0.500755,0.026749,1.056988,0.923669
0.20972,0.046586,-0.955407,-0.818875
0.4533,0.376989,0.512743,0.241042
0.72639,0.292363,0.937355,1.004762
0.96643,0.426673,-0.405211,-0.223561
0.676448,0.393423,0.57398,0.313855
